0.00054227,75.428
0.00060086,76.282
0.00060166,77.222
0.00059038,78.259
0.00058802,79.453
0.00059906,80.565
0.00060819,81.626
0.00061325,82.952
0.00063417,83.886
0.00066616,84.836
0.00064711,85.608
0.00066834,86.535
0.0006533,87.362
0.00068896,88.341
0.00066032,89.059
0.00070519,89.728
0.00068056,90.302
0.00070936,90.368
0.00070311,90.868
0.00068712,91.246
0.00070176,91.81
0.00070933,91.914
0.00069808,91.804
0.00073727,91.395
0.00070013,91.5
0.00072909,91.752
0.00072133,92.358
0.00072311,93.171
0.00071438,93.961
0.00074172,94.715
0.00073636,95.155
0.00079188,96.155
0.00076128,97.069
0.00077051,98.025
0.00080013,98.884
0.00076172,99.537
0.00079556,100.02
0.00078045,100.5
0.00080317,100.84
0.00080633,101.2
0.00082936,101.91
0.00079293,102.52
0.00083948,103.36
0.00082179,104.35
0.00083366,105.42
0.00084535,106.27
0.00080514,107.03
0.00087055,107.45
0.00085356,108.04
0.00085522,108.51
0.0008882,108.7
0.00086556,108.58
0.00084964,108.4
0.00088628,108.26
0.0008677,107.75
0.00090451,107.67
0.0008858,107.97
0.00085718,108.52
0.00090297,108.89
0.00089137,109.49
0.00088231,110.62
0.00089627,112
0.00093702,113.23
0.00093996,114.69
0.00090798,116.32
0.00091642,117.2
0.00091178,118.11
0.00095485,118.76
0.00093463,119.18
0.00096079,119.3
0.00096518,118.99
0.00095264,118.38
0.00095652,118.22
0.00095067,117.93
0.00096634,117.39
0.00097525,117.76
0.00096906,118.1
0.00095147,118.84
0.00097809,119.89
0.00096579,121.31
0.0010055,122.95
0.0010019,124.57
0.0010396,125.56
0.0010007,126.69
0.0010236,127.96
0.0010199,129.38
0.0010876,130.71
0.001045,131.71
0.0010766,132.77
0.0010465,133.8
0.0010416,134.79
0.0010623,135.74
0.0010906,136.91
0.0011053,138.11
0.0011237,138.85
0.0010899,139.34
0.0011108,139.82
0.001123,140.15
0.0011195,140.11
0.0011284,139.99
0.001102,139.87
0.0011087,140.21
0.0011152,140.71
0.0011231,141.31
0.0011429,142.07
0.0011138,142.87
0.0011496,143.77
0.0011472,144.42
0.0011623,145.62
0.0011443,146.89
0.0011963,148.35
0.0011827,149.17
0.0012076,149.56
0.0011826,150.44
0.0012238,150.63
0.0011802,151.13
0.0011975,151.78
0.001192,152.35
0.001233,152.19
0.0012122,152.47
0.0012056,152.45
0.0011783,153.18
0.0012122,154.34
0.0012069,155.09
0.0012485,156.51
0.0012549,158.29
0.0012766,159.93
0.0012952,161.91
0.0013052,163.76
0.0012789,165.49
0.001313,167.52
0.0012999,169.33
0.0013239,170.49
0.0012959,171.23
0.0013511,171.64
0.0013017,171.59
0.0013339,171.45
0.0013416,170.38
0.0013477,170.59
0.001307,170.38
0.0013439,169.66
0.0013247,168.72
0.0013256,168.21
0.0013144,167.83
0.0013591,167.51
0.001322,168.06
0.0013469,168.56
0.0013561,168.94
0.0013725,169.52
0.0013578,170.43
0.0013392,171.52
0.0013593,172.52
0.0013687,173.41
0.001372,174.83
0.0013768,175.85
0.0013776,176.28
0.0014064,176.74
0.0013507,177.23
0.0014135,177.84
0.0014045,178.23
0.0013958,178.89
0.0013955,179.9
0.0014359,181.13
0.001405,181.9
0.0014527,182.6
0.0014391,184.17
0.0014569,185.55
0.0014329,186.75
0.0015134,187.52
0.0014621,188.46
0.0014882,188.55
0.0014624,189.21
0.0014814,187.92
0.0014743,187.97
0.0015083,188.34
0.0014887,188.49
0.0014763,188.84
0.0015043,189.65
0.001501,190.68
0.0014981,192.13
0.0015384,193.66
0.0015268,195.4
0.0015419,197.74
0.0015371,199.78
0.0015496,201.93
0.0015884,203.12
0.0015681,204.65
0.0015953,206.01
0.0016081,206.79
0.0016093,208.3
0.0016444,210.16
0.0016082,212.11
0.0016191,213.71
0.0016429,215.28
0.0016498,216.02
0.0016439,217.73
0.0016808,219.19
0.0016637,220.88
0.0016816,222.29
0.0016707,222.24
0.0017011,221.85
0.0016848,220.9
0.0016787,219.94
0.0016769,218.65
0.0016909,218.81
0.0016934,218.76
0.0016847,218.68
0.0016987,217.63
0.0017113,218.24
0.0017066,220.13
0.0017428,222.2
0.001732,224.45
0.0017325,226.88
0.0017241,229.18
0.0017759,230.89
0.0017885,232.45
0.0018099,234.42
0.0018028,235.9
0.0018262,237.15
0.0018209,238.28
0.0018295,238.74
0.001822,239.42
0.0018448,240.18
0.0018381,240.73
0.0018696,241.15
0.0018397,241.81
0.0018599,242.06
0.0018559,243.11
0.0018584,244.01
0.0018734,244.87
0.0019051,244.77
0.0018768,246
0.0019002,245.12
0.0018893,246.1
0.0019261,247.36
0.0018954,248.35
0.0019394,248.76
0.0019183,249.4
0.0019374,250.14
0.0019312,251.01
0.0019414,252.92
0.0019463,255.11
0.0019913,258.34
0.0019924,259.98
0.002012,261.94
0.0020072,263.79
0.0020167,265.82
0.0020274,267.86
0.0020594,269.48
0.0020362,269.8
0.0020715,269.99
0.0020488,269.59
0.00205,268.43
0.0020594,268.53
0.0020702,268.71
0.0020485,268.29
0.0020709,268.88
0.0020505,269.64
0.0020911,270.75
0.0020823,271.78
0.0021092,272.98
0.0020922,274.77
0.002155,276.88
0.0021493,278.95
0.0021709,280.84
0.0021524,282.19
0.002196,283.56
0.0021741,284.57
0.0022164,285.71
0.0021768,287.62
0.002236,289.81
0.002224,291.63
0.0022475,293.37
0.0022466,294.19
0.0022694,294.97
0.0022849,296.14
0.0022807,297.64
0.0022643,299.02
0.0023123,300.08
0.0022857,300.18
0.0023355,300.18
0.0022961,299.74
0.0023133,300.18
0.0023056,299.57
0.0023441,300.18
0.0023187,301.3
0.0023452,301.77
0.002346,301.71
0.0023715,301.99
0.0023575,302.58
0.0023774,303.28
0.0023542,304.52
0.0023655,304.39
0.0023998,306.25
0.0024444,307.31
0.0024074,307.81
0.0024392,308.85
0.0024131,310.65
0.0024812,312.75
0.002451,315.63
0.0024944,317.91
0.0024882,320.57
0.0025383,323.12
0.0025037,325.11
0.0025482,327.13
0.0025206,329.9
0.0026,332.05
0.0025662,333.8
0.0026195,335.04
0.0026008,335.55
0.0026375,336.43
0.0026132,337.12
0.0026556,337.57
0.0026302,338.22
0.0026564,338.61
0.0026176,338.05
0.0026703,338.04
0.002616,338.23
0.0026742,337.58
0.0026439,338.06
0.0026787,339.54
0.0026689,341.03
0.0026796,342.27
0.0026841,343.79
0.0027353,345.76
0.0027353,349.03
0.0027722,352.12
0.0027696,355.09
0.0027974,357.51
0.0027595,359.62
0.0028055,361.35
0.0028044,362.72
0.0028529,364.77
0.0028411,366.47
0.0028622,368.12
0.0028497,369.41
0.0029084,369.91
0.0028729,370.04
0.0029222,372.21
0.002887,374.46
0.0029551,377
0.0029328,378.71
0.0029674,380.58
0.0029614,382.68
0.0029709,384.76
0.0029772,386.55
0.0030366,388.71
0.0030104,389.63
0.0030491,390.05
0.0030387,389.31
0.0030569,386.65
0.0030258,387.59
0.0030352,385.61
0.0030253,385.38
0.0030644,384.9
0.0030611,384.64
0.0030647,384.23
0.0030755,385.33
0.0030824,387.12
0.0031005,390
0.0031507,393.47
0.0031308,396.67
0.0031879,399.51
0.0031823,401.71
0.0032047,405.12
0.0032419,408.21
0.0032631,410.69
0.0032349,412.65
0.0032981,414.53
0.0033035,416
0.0033275,416.51
0.003291,417.34
0.0033281,417.84
0.0033248,419.33
0.0033694,418.75
0.0033626,418.51
0.0033831,418.55
0.0033869,419.56
0.0034073,418.29
0.0033772,418.6
0.0034088,419.62
0.0034114,419.35
0.003411,418.81
0.0034215,416.65
0.0034455,416.94
0.0034219,418.23
0.0034515,418.81
0.0034496,417.8
0.0034834,418.19
0.0034629,417.91
0.0034852,416.57
0.0034846,416.58
0.0034954,415.77
0.0035073,413.66
0.0035121,411.86
0.0034931,409.12
0.0035124,408.07
0.0034828,405.43
0.0035018,405.41
0.0035292,407.3
0.0035769,409.05
0.0035673,410.39
0.0036088,412.76
0.0035897,416.84
0.0036516,421.27
0.0036561,426.76
0.0037036,429.96
0.0037223,432.71
0.0037326,434.52
0.0037253,434.82
0.0037641,434.51
0.0037622,435.54
0.0037724,435.84
0.0037586,435.05
0.0037951,435.04
0.0037807,434.5
0.003811,433.63
0.0038038,434.3
0.0038225,435.66
0.0038248,438.37
0.0038528,440.7
0.0038651,443.2
0.0039061,444.96
0.0039189,447.5
0.0039373,449.44
0.0039399,452.66
0.003971,455.52
0.0039801,459.12
0.0040571,461.82
0.0040235,462.35
0.0040774,464.54
0.0040721,465.69
0.0041036,469.19
0.0041081,472.59
0.0041325,474.95
0.0041422,476.22
0.004183,478.18
0.0041943,479.6
0.0042261,481.82
0.0042148,483.81
0.0042465,484.02
0.0042256,484.24
0.0042618,482.76
0.0042359,480.56
0.0042618,479.77
0.0042491,478.11
0.0042842,476.87
0.0042519,474.98
0.0042636,470.5
0.0042687,469.24
0.0043019,470.47
0.0042802,469.63
0.0043205,471
0.0043104,472.53
0.0043495,472.06
0.0043397,472.79
0.0043945,474.63
0.0043685,476.82
0.004421,478.66
0.0044059,480.24
0.004452,480.4
0.0044371,480.41
0.0044517,478.25
0.0044615,477.47
0.0044892,476.23
0.0044853,477.82
0.004511,478.95
0.0045083,480.55
0.0045528,482.81
0.0045538,485.02
0.0046003,488.73
0.0046031,493.22
0.004658,499.27
0.0046757,506.37
0.0047423,512.16
0.004754,515.37
0.0047892,517.64
0.0047872,518.43
0.0048318,519.32
0.0048071,520.14
0.0048378,520.39
0.0048455,520.39
0.0048702,519.16
0.0048297,516.75
0.0048751,517.05
0.0048797,519
0.0049217,521.06
0.0049237,522.66
0.0049463,524.98
0.004959,527.06
0.0050024,530.2
0.0049926,533.42
0.0050654,536.06
0.0050327,536.93
0.0050671,538.62
0.0050725,540.07
0.0051363,542.45
0.0051463,546.75
0.0051766,550.55
0.0051923,555.37
0.0052501,559.05
0.005249,562.54
0.0052964,566.18
0.0052912,569.52
0.005344,571.83
0.0053461,571.95
0.0053589,568.36
0.0053314,566.33
0.0053389,561.77
0.0053065,553.17
0.0053069,547.5
0.005266,541.14
0.0052767,535.88
0.0052638,533.46
0.0052796,532.19
0.0052787,532.68
0.005316,534.37
0.0053173,536.51
0.0053674,540.94
0.005389,547.23
0.0054567,553.49
0.0054684,559.77
0.0055061,563.64
0.005516,566.42
0.0055581,568.48
0.005562,567.76
0.0055912,566.98
0.005568,566.95
0.0055774,564.2
0.0055683,560.07
0.0055797,557.62
0.0055633,555.84
0.0056092,555.97
0.0055881,556.46
0.0056284,556.29
0.0056261,558.27
0.0056577,558.3
0.0056618,559.18
0.0056916,560.86
0.0057035,563.51
0.0057392,563.63
0.0057304,565.04
0.0057649,566.35
0.0057838,567.9
0.0058294,571.55
0.0058451,574.91
0.0058875,577.88
0.0058879,581.37
0.0059439,584.47
0.0059578,587.19
0.0059889,589.85
0.0059904,592.94
0.0060303,593.08
0.0060194,594.96
0.0060706,595.3
0.0060697,595.73
0.0061089,596.06
0.0061017,596.96
0.0061305,597.78
0.0061424,597.74
0.0061551,597.79
0.0061493,598.68
0.006191,600.16
0.0061866,600.61
0.0062257,601.76
0.0062055,601.68
0.0062363,598.66
0.0062058,598.35
0.0062605,599.41
0.0062563,601.6
0.0062991,604.68
0.0063049,605.86
0.0063449,607.32
0.0063683,609.3
0.0064024,611.35
0.0064076,613.45
0.0064609,618.26
0.0064656,620.91
0.0064915,623.66
0.0065002,623.17
0.0065305,621.92
0.0065233,623.24
0.0065571,622.83
0.0065477,621.12
0.0065606,617.66
0.0065379,612.45
0.0065428,608.93
0.0065287,607.31
0.0065701,606.09
0.0065432,605.5
0.0065728,605.35
0.0065704,605.41
0.0066101,607.33
0.0066389,613.33
0.0067177,619.75
0.0067418,628.6
0.0068049,635.99
0.0068229,641.86
0.0068955,647.51
0.0069206,652.68
0.006995,659.62
0.0070315,668.13
0.0070781,676.6
0.0071267,683.39
0.0071964,693.14
0.0072271,699.95
0.007312,707.64
0.0073374,713.78
0.0073911,720.42
0.0074134,723.7
0.0074621,727.1
0.0074458,728.19
0.0074922,726.54
0.0074461,719.65
0.0074478,714.61
0.0074196,710.34
0.0074191,705.23
0.0073773,695.31
0.0073926,691.52
0.0073706,691.07
0.0074085,690.51
0.0073907,688.64
0.0074323,687.62
0.007415,686.83
0.0074643,689.26
0.0074742,691.43
0.0075324,695.42
0.0075473,701.99
0.0076141,708.36
0.0076255,711.83
0.0076754,712.89
0.0076764,715.4
0.007729,717.32
0.0077368,719.55
0.0077538,719.5
0.0077356,716.48
0.0077257,708.76
0.0077089,702.36
0.0076965,695.08
0.007659,690.01
0.0076613,684
0.0076685,683.8
0.00768,678.65
0.0076641,677.76
0.007699,677.97
0.0077244,682.14
0.0077635,684.92
0.0077863,689.83
0.0078582,696.62
0.0078726,701.63
0.007943,706.83
0.0079502,710.72
0.0080092,713.91
0.0080069,717.21
0.0080588,718.75
0.0080531,719.65
0.0081082,722.07
0.0081202,725.34
0.0081712,726.66
0.0081617,728.19
0.0081908,729.04
0.0082222,730.36
0.0082505,734.94
0.0083025,740.44
0.0083582,747.89
0.0084001,755.6
0.0084648,761.51
0.0084815,765.43
0.0085264,770.06
0.0085565,776.06
0.0086398,783.12
0.0086656,790.43
0.0087066,794.03
0.0087252,795.33
0.0087476,793.26
0.0087257,791.65
0.0087719,791.1
0.0087537,792.03
0.0087939,793.14
0.0087875,793.72
0.008838,793.88
0.0088449,794.72
0.0088752,792.62
0.0088558,790.1
0.0088999,792.4
0.0089088,794.79
0.0089564,796.78
0.008984,798.32
0.0090141,800.16
0.0090237,801.12
0.0090285,798.1
0.0090172,796.44
0.0090571,796.17
0.0090517,795.65
0.009084,794.93
0.0090659,793.6
0.0090964,791.28
0.0090375,782.68
0.0090411,776.17
0.0090152,771.61
0.0090314,769.95
0.009027,769.97
0.0090603,767.79
0.00902,762.81
0.0090449,761
0.009049,762.94
0.0091074,765.75
0.0091013,767.34
0.0091509,773
0.0092015,778.21
0.0092664,782.87
0.0092819,787.87
0.0093573,795.96
0.0094124,806.61
0.0095141,816.61
0.0095406,823.21
0.0096169,831.76
0.0096644,839.28
0.0097255,844.55
0.0097238,846.53
0.0097674,846.54
0.0097559,847.11
0.0097886,845.03
0.0097853,843.68
0.0097923,839.16
0.0097319,829.93
0.0096917,816.43
0.0096555,808.88
0.0096433,802.29
0.0096177,798.67
0.0096704,799.52
0.0096547,797.87
0.0096617,793.58
0.0096501,791.98
0.0097048,795.13
0.0097444,802.73
0.0098588,818.45
0.0099107,827.3
0.0099873,836.23
0.010024,840.41
0.010074,844.59
0.010094,847.82
0.010147,853.26
0.010171,856.55
0.010214,855.26
0.010162,846.12
0.010151,839.62
0.010132,837.49
0.010144,836.32
0.010171,837.91
0.010198,839.52
0.01023,843.23
0.010288,847.9
0.010328,852.96
0.010397,861.19
0.010459,873.16
0.010544,883.08
0.010589,887.63
0.010613,887.86
0.010614,885.97
0.010648,885.32
0.010626,881.81
0.010618,876.33
0.010606,872.64
0.010621,868.83
0.010582,861.9
0.010591,857
0.010559,852.49
0.010588,851.42
0.010628,858.06
0.010702,865.39
0.010765,875.98
0.010871,889.35
0.010956,902.95
0.011065,916.65
0.011139,928.3
0.011239,940.23
0.011293,951.93
0.011375,959.54
0.011381,959.85
0.011426,960.3
0.011404,957.33
0.011379,947.76
0.011345,939.08
0.011282,921.68
0.011237,915.94
0.011258,911.71
0.011253,909.37
0.01125,904.4
0.011255,905.23
0.0113,907.25
0.01133,909.17
0.011386,912.4
0.011413,917.98
0.011481,923.59
0.011505,927.57
0.011537,929.15
0.011571,931.8
0.01162,934.73
0.011631,938.16
0.011702,942.92
0.01172,945.33
0.011793,949.58
0.011811,953.38
0.011863,956.91
0.011881,959.39
0.011928,960.69
0.011904,958.12
0.011928,956.11
0.011932,953.42
0.011945,950.81
0.011939,948.76
0.011966,947.51
0.011948,943.38
0.012,944.63
0.01201,947.2
0.012072,951.04
0.012125,959.08
0.01219,964.91
0.01222,970.56
0.012289,974.94
0.012306,978.54
0.012358,980.05
0.012382,982.45
0.012435,985.36
0.012447,986.93
0.012498,988.26
0.012474,982.84
0.012499,981.71
0.012493,980.96
0.012518,978.01
0.012497,974.66
0.012469,963.45
0.012441,956.54
0.012428,950.19
0.012404,943.17
0.012355,932.26
0.012341,929.78
0.012373,928.95
0.012406,931.28
0.01247,937.53
0.012519,943.95
0.012636,957.11
0.012766,975.39
0.012885,988.88
0.012983,1006.3
0.013118,1022.9
0.013249,1042.9
0.013362,1054.2
0.013416,1062.8
0.013478,1068.2
0.013512,1071.4
0.013511,1064.1
0.0135,1061.8
0.013526,1059.3
0.013485,1050.3
0.013437,1038.2
0.013402,1031
0.013408,1024
0.013372,1016.3
0.013388,1016.4
0.013429,1019.3
0.013515,1027.1
0.013549,1033.1
0.013625,1039.3
0.013696,1049.2
0.013786,1058.3
0.01385,1067.2
0.013932,1075.6
0.013998,1085.2
0.014068,1090.5
0.014078,1090.7
0.014115,1090.2
0.014148,1093.4
0.014195,1095.7
0.0142,1095.5
0.014242,1096.3
0.014274,1099.6
0.014329,1102.9
0.014336,1103.1
0.014399,1107.2
0.014466,1115.1
0.014514,1118.2
0.014527,1117.3
0.014557,1117.3
0.014538,1112.9
0.01457,1109.5
0.014554,1106.1
0.014502,1092.2
0.014483,1087.8
0.014484,1080.8
0.014399,1067.4
0.014362,1055.2
0.014345,1051.4
0.014344,1046.3
0.014399,1050
0.014468,1057.4
0.014536,1066.4
0.014653,1079.6
0.014726,1089.1
0.014855,1103.3
0.01498,1121.4
0.015116,1137.4
0.01521,1150.4
0.015372,1168.9
0.015429,1176.5
0.015492,1183.1
0.015501,1180.8
0.015509,1175.9
0.015501,1172.4
0.015513,1169
0.015484,1161.6
0.015481,1155.9
0.015469,1152.2
0.015465,1144.7
0.01545,1141.3
0.015501,1142
0.015556,1149.6
0.015659,1159.4
0.01574,1171
0.015846,1180.7
0.01593,1192.9
0.016021,1201.6
0.01606,1205.2
0.016109,1207.3
0.016126,1208.6
0.016119,1200.5
0.016101,1196
0.016114,1191.8
0.016089,1185.1
0.016057,1175.7
0.016066,1175.1
0.016095,1173.5
0.016113,1175.5
0.016189,1181
0.016264,1189.7
0.016343,1197.5
0.016397,1203.8
0.016482,1209.7
0.016508,1210.8
0.016539,1210.5
0.016523,1205.2
0.016511,1197.6
0.016497,1194.2
0.016528,1193.3
0.01653,1190.8
0.016579,1192
0.016606,1194.9
0.016656,1196.9
0.0167,1201.2
0.016779,1208.8
0.01686,1219.8
0.016947,1227.5
0.016999,1232.5
0.017065,1236
0.017065,1234.1
0.017094,1234.1
0.017122,1236
0.017158,1234.8
0.017117,1228.1
0.017094,1220.3
0.017049,1209
0.017054,1203.7
0.01706,1202.5
0.017026,1192.5
0.017011,1187.4
0.016987,1180.6
0.016975,1175.2
0.016923,1162.7
0.016904,1158.3
0.016959,1160.2
0.017009,1164.4
0.017041,1165.1
0.017037,1160.5
0.017043,1156.7
0.017078,1160.2
0.017136,1162.5
0.017136,1161.2
