0.0,0.0,-0.0,0.0
0.08,1.78301e-05,4.73273928492e-10,2.1959029838353868e-07
0.235,2.3073e-05,5.67928736928e-10,2.3817994383178798e-07
0.39,2.93652e-05,6.62583545363e-10,2.5773206964380413e-07
0.545,3.58218e-05,7.57238296956e-10,2.75302884225134e-07
0.7,4.23563e-05,8.51893105391e-10,2.9046168027059815e-07
0.855,5.00342e-05,9.46547856984e-10,3.0685797793418057e-07
1.01,5.77111e-05,1.04120272226e-09,3.2204302689184015e-07
1.165,6.53881e-05,1.13585747386e-09,3.3559452846468653e-07
1.32,7.39829e-05,1.23051222545e-09,3.4940830334267675e-07
1.475,8.2879e-05,1.32516709073e-09,3.631227904252046e-07
1.63,9.17755e-05,1.41982184232e-09,3.777945238862905e-07
1.785,0.000100672,1.51447659391e-09,3.889266356149845e-07
1.94,0.000110666,1.60913145919e-09,3.99734505627885e-07
2.095,0.000120783,1.70378621078e-09,4.116516295028195e-07
2.25,0.000130901,1.79844096238e-09,4.269492715156456e-07
2.405,0.000141019,1.89309571397e-09,4.3651873702551196e-07
2.56,0.000151777,1.98775046556e-09,4.4420450751254695e-07
2.715,0.000163116,2.08240544453e-09,4.5505254570740863e-07
2.87,0.000174455,2.17706019612e-09,4.687175557237146e-07
3.025,0.000185794,2.27171494771e-09,4.822488385380146e-07
3.28,0.000259484,2.83964368464e-09,5.361357968594087e-07
3.55,0.000327431,3.31291766997e-09,5.815728328931985e-07
3.82,0.00040032,3.78619142793e-09,6.189538382995462e-07
4.09,0.000477534,4.25946564064e-09,6.515402301422122e-07
4.36,0.000558692,4.73273939861e-09,6.86808478395532e-07
4.63,0.000645761,5.20601315657e-09,7.293376975809497e-07
5.08,0.000928092,6.62583533995e-09,8.152727945310629e-07
5.625,0.00113429,7.57238285587e-09,8.7374451177321e-07
6.17,0.00135383,8.51893128129e-09,9.285435014011763e-07
6.715,0.00158609,9.46547879721e-09,9.795299233837427e-07
7.26,0.00183052,1.04120263131e-08,1.0283052606380189e-06
8.385,0.00291738,1.41982181958e-08,1.196477439510332e-06
10.08,0.00383937,1.70378625626e-08,1.3140147360721434e-06
11.775,0.00484179,1.98775051103e-08,1.4201226704799395e-06
13.47,0.00591915,2.27171494771e-08,1.5184373354059998e-06
15.165,0.00706665,2.55567920249e-08,1.6108791783795423e-06
16.86,0.0082793,2.83964363916e-08,1.7010676539908587e-06
18.555,0.00955782,3.12360789394e-08,1.7884138410940804e-06
20.25,0.010891,3.40757251251e-08,1.862506066315956e-06
21.945,0.0122757,3.69153676729e-08,1.9487125805423035e-06
23.64,0.0137127,3.97550102207e-08,2.017393625892494e-06
25.335,0.015195,4.25946564064e-08,2.099862259734732e-06
27.03,0.0167239,4.54342989542e-08,2.1611965690474032e-06
28.725,0.0182972,4.8273941502e-08,2.242141713227977e-06
30.42,0.0199079,5.11135840497e-08,2.305199968363439e-06
34.955,0.0303936,6.81514502503e-08,2.6882715130793035e-06
39.69,0.0414085,8.4242761659e-08,3.0243371003727816e-06
44.425,0.0533713,1.00334073068e-07,3.330573711337032e-06
49.16,0.0661766,1.16425391752e-07,3.601149168657393e-06
53.895,0.079759,1.32516710437e-07,3.8765366544771475e-06
58.63,0.0940506,1.4860801457e-07,4.127796958443116e-06
70.925,0.146595,2.02561248443e-07,4.896217631693173e-06
83.22,0.205368,2.56514467765e-07,5.603922852069557e-06
95.515,0.269503,3.10467701638e-07,6.217527396742773e-06
107.81,0.338414,3.64420935512e-07,6.79485563188771e-06
120.105,0.411675,4.18374169385e-07,7.3433827414111776e-06
132.4,0.488932,4.72327403259e-07,7.870144342307049e-06
144.695,0.569889,5.26280608028e-07,8.358028646651361e-06
156.99,0.654293,5.80233871005e-07,8.794126579600104e-06
169.285,0.742015,6.34187075775e-07,9.251125478725055e-06
181.58,0.832844,6.88140338752e-07,9.670944968357774e-06
193.875,0.92665,7.42093543522e-07,1.011232563617273e-05
