0.0,0.0,-0
0.02,1.91818e-06,1.00000001169e-10
0.04,5.13895e-06,2.00000002337e-10
0.06,9.70072e-06,3.00000010611e-10
0.08,1.47498e-05,4.00000004674e-10
0.08,1.90968e-05,4.73273928492e-10
0.085,1.76137e-05,4.48273937081e-10
0.09,1.61304e-05,4.23273945671e-10
0.095,1.46472e-05,3.98273954261e-10
0.1,1.31641e-05,3.73273934429e-10
0.105,1.22869e-05,3.48273943018e-10
0.11,1.07623e-05,3.23273951608e-10
0.115,9.62178e-06,2.98273931776e-10
0.12,8.48143e-06,2.73273940365e-10
0.125,7.34101e-06,2.48273948955e-10
0.13,6.20058e-06,2.23273943334e-10
0.135,5.06014e-06,1.98273937713e-10
0.14,4.71631e-06,1.73273946302e-10
0.145,3.45966e-06,1.48273940681e-10
0.15,2.66141e-06,1.2327393506e-10
0.155,1.86326e-06,9.82739436495e-11
0.155,1.74771e-06,9.46547871195e-11
0.175,4.93959e-06,1.94654788288e-10
0.195,9.45695e-06,2.94654796562e-10
0.215,1.4433e-05,3.94654790625e-10
0.235,2.03655e-05,4.94654784688e-10
0.235,2.47121e-05,5.67928736928e-10
0.24,2.32292e-05,5.42928717095e-10
0.245,2.17459e-05,5.17928754107e-10
0.25,2.02629e-05,4.92928734275e-10
0.255,1.87798e-05,4.67928742864e-10
0.26,1.72967e-05,4.42928723032e-10
0.265,1.58135e-05,4.17928731622e-10
0.27,1.43304e-05,3.92928740212e-10
0.275,1.28473e-05,3.67928720379e-10
0.28,1.21696e-05,3.42928728969e-10
0.285,1.05185e-05,3.17928737559e-10
0.29,9.37791e-06,2.92928717727e-10
0.295,8.23758e-06,2.67928726316e-10
0.3,7.09716e-06,2.42928734906e-10
0.305,5.95673e-06,2.17928729285e-10
0.31,4.97844e-06,1.92928723663e-10
0.31,4.76957e-06,1.89309574239e-10
0.33,9.21301e-06,2.89309582513e-10
0.35,1.4116e-05,3.89309576576e-10
0.37,2.00486e-05,4.89309570639e-10
0.39,2.60975e-05,5.89309593124e-10
0.39,3.14513e-05,6.62583545363e-10
0.395,2.96247e-05,6.37583525531e-10
0.4,2.77978e-05,6.12583505699e-10
0.405,2.59713e-05,5.8758354271e-10
0.41,2.49118e-05,5.62583522878e-10
0.415,2.29122e-05,5.37583503046e-10
0.42,2.14289e-05,5.12583540058e-10
0.425,1.99459e-05,4.87583520226e-10
0.43,1.84628e-05,4.62583528815e-10
0.435,1.69797e-05,4.37583508983e-10
0.44,1.54966e-05,4.12583517573e-10
0.445,1.40134e-05,3.87583526162e-10
