0.0,0.0,-0.0,0.0
0.08,9.28108e-06,4.73273928492e-10,2.1958354827725963e-07
0.235,1.20101e-05,5.67928736928e-10,2.3817212412361498e-07
0.39,1.52854e-05,6.62583545363e-10,2.5772377033847804e-07
0.545,1.86463e-05,7.57238296956e-10,2.752945932635316e-07
0.7,2.20476e-05,8.51893105391e-10,2.9070159928853696e-07
0.855,2.60442e-05,9.46547856984e-10,3.0713648537976165e-07
1.01,3.00403e-05,1.04120272226e-09,3.2207406458107175e-07
1.165,3.40364e-05,1.13585747386e-09,3.355298602191047e-07
1.32,3.85102e-05,1.23051222545e-09,3.493817379229778e-07
1.475,4.31408e-05,1.32516709073e-09,3.6311047403955617e-07
1.63,4.77717e-05,1.41982184232e-09,3.777827282363233e-07
1.785,5.24025e-05,1.51447659391e-09,3.889131526180739e-07
1.94,5.76047e-05,1.60913145919e-09,3.997214863797542e-07
2.095,6.28711e-05,1.70378621078e-09,4.116388530454115e-07
2.25,6.81378e-05,1.79844096238e-09,4.2693726225890674e-07
2.405,7.34044e-05,1.89309571397e-09,4.3650502582149076e-07
2.56,7.90039e-05,1.98775046556e-09,4.441897855182304e-07
2.715,8.49064e-05,2.08240544453e-09,4.550376949236753e-07
2.87,9.08088e-05,2.17706019612e-09,4.687060185983764e-07
3.025,9.67112e-05,2.27171494771e-09,4.822353806100544e-07
3.28,0.000135069,2.83964368464e-09,5.361172217528856e-07
3.55,0.000170437,3.31291766997e-09,5.815597101936047e-07
3.82,0.000208378,3.78619142793e-09,6.18937037767676e-07
4.09,0.00024857,4.25946564064e-09,6.515195890515892e-07
4.36,0.000290815,4.73273939861e-09,6.867870531185593e-07
4.63,0.000336137,5.20601315657e-09,7.293123065791452e-07
5.08,0.000483098,6.62583533995e-09,8.152460874516786e-07
5.625,0.000590428,7.57238285587e-09,8.737091396437886e-07
6.17,0.000704708,8.51893128129e-09,9.28525715554158e-07
6.715,0.000825607,9.46547879721e-09,9.794986358339392e-07
7.26,0.000952838,1.04120263131e-08,1.028265418795754e-06
8.385,0.00151858,1.41982181958e-08,1.196434361446628e-06
10.08,0.0019985,1.70378625626e-08,1.3139854202615997e-06
11.775,0.00252029,1.98775051103e-08,1.420072875197913e-06
13.47,0.00308108,2.27171494771e-08,1.5183846951955907e-06
15.165,0.00367839,2.55567920249e-08,1.6108316347963195e-06
16.86,0.00430961,2.83964363916e-08,1.701004871932585e-06
18.555,0.00497566,3.12360789394e-08,1.7881883588198303e-06
20.25,0.00567199,3.40757251251e-08,1.861638348499559e-06
21.945,0.00639803,3.69153676729e-08,1.947154323342562e-06
23.64,0.00715382,3.97550102207e-08,2.013099278769954e-06
25.335,0.00793717,4.25946564064e-08,2.0943767034698463e-06
27.03,0.00874662,4.54342989542e-08,2.1542206780017473e-06
28.725,0.0095845,4.8273941502e-08,2.2256634311726513e-06
30.42,0.0104461,5.11135840497e-08,2.2985723554606094e-06
34.955,0.0161151,6.81514502503e-08,2.65635298385185e-06
39.69,0.0221842,8.4242761659e-08,2.9606795719645435e-06
44.425,0.0288686,1.00334073068e-07,3.228339102533712e-06
49.16,0.0360961,1.16425391752e-07,3.4843640774591495e-06
53.895,0.0438161,1.32516710437e-07,3.7396735416374363e-06
58.63,0.0519879,1.4860801457e-07,3.96493673581131e-06
70.925,0.0823335,2.02561248443e-07,4.670978639248681e-06
83.22,0.116672,2.56514467765e-07,5.319730612006295e-06
95.515,0.15448,3.10467701638e-07,5.919153821426981e-06
107.81,0.195401,3.64420935512e-07,6.4565150656413105e-06
120.105,0.239166,4.18374169385e-07,6.976050660480596e-06
132.4,0.285561,4.72327403259e-07,7.466670655303446e-06
144.695,0.33441,5.26280608028e-07,7.899222802561133e-06
156.99,0.385579,5.80233871005e-07,8.351079472639156e-06
169.285,0.438935,6.34187075775e-07,8.763778920565276e-06
181.58,0.494393,6.88140338752e-07,9.199710825944676e-06
193.875,0.551832,7.42093543522e-07,9.582008166237581e-06
