0.0,0.0,-0.0,0.0
0.08,1.36551e-05,4.73273928492e-10,2.1959707954631648e-07
0.235,1.76703e-05,5.67928736928e-10,2.3818690686172925e-07
0.39,2.24891e-05,6.62583545363e-10,2.5773945645858476e-07
0.545,2.74339e-05,7.57238296956e-10,2.753110121485105e-07
0.7,3.24383e-05,8.51893105391e-10,2.9047017418324645e-07
0.855,3.83184e-05,9.46547856984e-10,3.0686714639834977e-07
1.01,4.41977e-05,1.04120272226e-09,3.220525431559153e-07
1.165,5.00771e-05,1.13585747386e-09,3.356041353488596e-07
1.32,5.66593e-05,1.23051222545e-09,3.4941836029635115e-07
1.475,6.34723e-05,1.32516709073e-09,3.6313322989394387e-07
1.63,7.02856e-05,1.41982184232e-09,3.778059330925777e-07
1.785,7.70988e-05,1.51447659391e-09,3.889365944540314e-07
1.94,8.47528e-05,1.60913145919e-09,3.9974587635980063e-07
2.095,9.25011e-05,1.70378621078e-09,4.1166389571040364e-07
2.25,0.00010025,1.79844096238e-09,4.269639569564294e-07
2.405,0.000107999,1.89309571397e-09,4.365331158770705e-07
2.56,0.000116237,1.98775046556e-09,4.442167274218714e-07
2.715,0.000124921,2.08240544453e-09,4.5506500397309304e-07
2.87,0.000133605,2.17706019612e-09,4.6873235153181074e-07
3.025,0.000142289,2.27171494771e-09,4.822612906238334e-07
3.28,0.000198724,2.83964368464e-09,5.361537870659416e-07
3.55,0.000250761,3.31291766997e-09,5.815886089822032e-07
3.82,0.000306583,3.78619142793e-09,6.189701424002002e-07
4.09,0.000365717,4.25946564064e-09,6.515598850549975e-07
4.36,0.00042787,4.73273939861e-09,6.868283403024847e-07
4.63,0.000494552,5.20601315657e-09,7.293581328141043e-07
5.08,0.000710773,6.62583533995e-09,8.152965427842933e-07
5.625,0.000868686,7.57238285587e-09,8.73761790545522e-07
6.17,0.00103682,8.51893128129e-09,9.285757681433719e-07
6.715,0.0012147,9.46547879721e-09,9.795691962383506e-07
7.26,0.00140189,1.04120263131e-08,1.0283169294605266e-06
8.385,0.00223426,1.41982181958e-08,1.1965096444875896e-06
10.08,0.00294036,1.70378625626e-08,1.3140612106961446e-06
11.775,0.00370805,1.98775051103e-08,1.4201630367965838e-06
13.47,0.00453314,2.27171494771e-08,1.5184808158438919e-06
15.165,0.00541195,2.55567920249e-08,1.61092837855306e-06
16.86,0.00634065,2.83964363916e-08,1.7011133469263218e-06
18.555,0.00732059,3.12360789394e-08,1.7882856380428689e-06
20.25,0.00834502,3.40757251251e-08,1.861929305406791e-06
21.945,0.009412,3.69153676729e-08,1.9471406032561686e-06
23.64,0.0105208,3.97550102207e-08,2.0138790861757657e-06
25.335,0.0116673,4.25946564064e-08,2.0961935091985466e-06
27.03,0.0128499,4.54342989542e-08,2.155932015582349e-06
28.725,0.0140704,4.8273941502e-08,2.231586048936919e-06
30.42,0.0153222,5.11135840497e-08,2.3032171393245863e-06
34.955,0.0234948,6.81514502503e-08,2.6697254435449138e-06
39.69,0.0321417,8.4242761659e-08,2.9869450143415484e-06
44.425,0.0415734,1.00334073068e-07,3.2811166244497592e-06
49.16,0.0517264,1.16425391752e-07,3.5556816506661938e-06
53.895,0.0625331,1.32516710437e-07,3.8128261056555682e-06
58.63,0.0739445,1.4860801457e-07,4.053186026777219e-06
70.925,0.116223,2.02561248443e-07,4.806281044711515e-06
83.22,0.16392,2.56514467765e-07,5.4615909156363535e-06
95.515,0.216373,3.10467701638e-07,6.066758209205515e-06
107.81,0.273096,3.64420935512e-07,6.625030949508506e-06
120.105,0.333724,4.18374169385e-07,7.156040647180296e-06
132.4,0.397972,4.72327403259e-07,7.64140489111321e-06
144.695,0.465589,5.26280608028e-07,8.072292376634805e-06
156.99,0.536426,5.80233871005e-07,8.535964430543143e-06
169.285,0.610273,6.34187075775e-07,8.93927294181747e-06
181.58,0.687028,6.88140338752e-07,9.375731962664673e-06
193.875,0.766537,7.42093543522e-07,9.759428163656713e-06
