0.0,0.0,-0.0,0.0
0.08,8.00381e-06,4.73273928492e-10,2.195968927299774e-07
0.235,1.03573e-05,5.67928736928e-10,2.381868729494118e-07
0.39,1.31818e-05,6.62583545363e-10,2.5773944450731453e-07
0.545,1.60802e-05,7.57238296956e-10,2.7531117827023266e-07
0.7,1.90134e-05,8.51893105391e-10,2.907193931985394e-07
0.855,2.246e-05,9.46547856984e-10,3.071548722217766e-07
1.01,2.59061e-05,1.04120272226e-09,3.220934723968661e-07
1.165,2.93523e-05,1.13585747386e-09,3.35550227209743e-07
1.32,3.32104e-05,1.23051222545e-09,3.494024426277515e-07
1.475,3.72038e-05,1.32516709073e-09,3.631326861302838e-07
1.63,4.11973e-05,1.41982184232e-09,3.771442490223203e-07
1.785,4.51908e-05,1.51447659391e-09,3.873661897065625e-07
1.94,4.96771e-05,1.60913145919e-09,3.9974535174041785e-07
2.095,5.42188e-05,1.70378621078e-09,4.11663595138035e-07
2.25,5.87607e-05,1.79844096238e-09,4.269638711358813e-07
2.405,6.33024e-05,1.89309571397e-09,4.3653075869018024e-07
2.56,6.81314e-05,1.98775046556e-09,4.442168408234865e-07
2.715,7.32215e-05,2.08240544453e-09,4.5506523324927706e-07
2.87,7.83116e-05,2.17706019612e-09,4.687341907345393e-07
3.025,8.34018e-05,2.27171494771e-09,4.822649083565046e-07
3.28,0.00011648,2.83964368464e-09,5.361533676455598e-07
3.55,0.000146981,3.31291766997e-09,5.815849070067143e-07
3.82,0.000179701,3.78619142793e-09,6.189724952179915e-07
4.09,0.000214362,4.25946564064e-09,6.51559641792095e-07
4.36,0.000250793,4.73273939861e-09,6.868287933516048e-07
4.63,0.000289877,5.20601315657e-09,7.29351133871317e-07
5.08,0.000416614,6.62583533995e-09,8.152980364946561e-07
5.625,0.000509173,7.57238285587e-09,8.737632147325193e-07
6.17,0.000607725,8.51893128129e-09,9.285808370068858e-07
6.715,0.000711986,9.46547879721e-09,9.795590200445693e-07
7.26,0.000821708,1.04120263131e-08,1.0283262632883728e-06
8.385,0.00130959,1.41982181958e-08,1.1965133706693687e-06
10.08,0.00172347,1.70378625626e-08,1.3140718619934436e-06
11.775,0.00217344,1.98775051103e-08,1.4201582613195932e-06
13.47,0.00265706,2.27171494771e-08,1.5184758495129313e-06
15.165,0.00317217,2.55567920249e-08,1.6109259647403693e-06
16.86,0.00371652,2.83964363916e-08,1.7011128131322323e-06
18.555,0.0042909,3.12360789394e-08,1.7882708307278319e-06
20.25,0.00489136,3.40757251251e-08,1.8619159756735673e-06
21.945,0.00551672,3.69153676729e-08,1.9471473341555876e-06
23.64,0.00616646,3.97550102207e-08,2.014056094821065e-06
25.335,0.00683818,4.25946564064e-08,2.0963546413601513e-06
27.03,0.00753087,4.54342989542e-08,2.1560690419441637e-06
28.725,0.0082456,4.8273941502e-08,2.232043362838921e-06
30.42,0.00897843,5.11135840497e-08,2.303334421233708e-06
34.955,0.0137592,6.81514502503e-08,2.6705110163817355e-06
39.69,0.0188107,8.4242761659e-08,2.991710967252818e-06
44.425,0.0243148,1.00334073068e-07,3.283261219021362e-06
49.16,0.0302328,1.16425391752e-07,3.5681914661519642e-06
53.895,0.0365265,1.32516710437e-07,3.829960726336487e-06
58.63,0.043168,1.4860801457e-07,4.066032534108531e-06
70.925,0.0677264,2.02561248443e-07,4.833920963887954e-06
83.22,0.0953766,2.56514467765e-07,5.499340648707797e-06
95.515,0.125727,3.10467701638e-07,6.096405453870743e-06
107.81,0.158502,3.64420935512e-07,6.676630159169653e-06
120.105,0.193481,4.18374169385e-07,7.175969696603975e-06
132.4,0.230514,4.72327403259e-07,7.69666144463058e-06
144.695,0.269443,5.26280608028e-07,8.129653273116659e-06
156.99,0.310187,5.80233871005e-07,8.606745814893373e-06
169.285,0.352625,6.34187075775e-07,9.012295764627007e-06
181.58,0.396694,6.88140338752e-07,9.434831112702477e-06
193.875,0.442304,7.42093543522e-07,9.819261873246485e-06
