0.0,0.0,-0
0.02,2.37629e-06,1.00000001169e-10
0.04,6.36627e-06,2.00000002337e-10
0.06,1.20175e-05,3.00000010611e-10
0.08,1.82725e-05,4.00000004674e-10
0.08,2.36576e-05,4.73273928492e-10
0.085,2.18203e-05,4.48273937081e-10
0.09,1.99827e-05,4.23273945671e-10
0.095,1.81454e-05,3.98273954261e-10
0.1,1.6308e-05,3.73273934429e-10
0.105,1.52213e-05,3.48273943018e-10
0.11,1.33327e-05,3.23273951608e-10
0.115,1.19197e-05,2.98273931776e-10
0.12,1.0507e-05,2.73273940365e-10
0.125,9.09424e-06,2.48273948955e-10
0.13,7.68144e-06,2.23273943334e-10
0.135,6.26863e-06,1.98273937713e-10
0.14,5.84269e-06,1.73273946302e-10
0.145,4.28592e-06,1.48273940681e-10
0.15,3.29702e-06,1.2327393506e-10
0.155,2.30826e-06,9.82739436495e-11
0.155,2.16511e-06,9.46547871195e-11
0.175,6.11929e-06,1.94654788288e-10
0.195,1.17155e-05,2.94654796562e-10
0.215,1.78799e-05,3.94654790625e-10
0.235,2.52293e-05,4.94654784688e-10
0.235,3.06139e-05,5.67928736928e-10
0.24,2.8777e-05,5.42928717095e-10
0.245,2.69394e-05,5.17928754107e-10
0.25,2.51022e-05,4.92928734275e-10
0.255,2.32649e-05,4.67928742864e-10
0.26,2.14275e-05,4.42928723032e-10
0.265,1.95902e-05,4.17928731622e-10
0.27,1.77529e-05,3.92928740212e-10
0.275,1.59155e-05,3.67928720379e-10
0.28,1.50761e-05,3.42928728969e-10
0.285,1.30306e-05,3.17928737559e-10
0.29,1.16176e-05,2.92928717727e-10
0.295,1.02049e-05,2.67928726316e-10
0.3,8.79215e-06,2.42928734906e-10
0.305,7.37935e-06,2.17928729285e-10
0.31,6.16742e-06,1.92928723663e-10
0.31,5.90867e-06,1.89309574239e-10
0.33,1.14133e-05,2.89309582513e-10
0.35,1.74873e-05,3.89309576576e-10
0.37,2.48367e-05,4.89309570639e-10
0.39,3.23303e-05,5.89309593124e-10
0.39,3.89627e-05,6.62583545363e-10
0.395,3.66999e-05,6.37583525531e-10
0.4,3.44367e-05,6.12583505699e-10
0.405,3.21739e-05,5.8758354271e-10
0.41,3.02214e-05,5.62583522878e-10
0.415,2.83841e-05,5.37583503046e-10
0.42,2.65468e-05,5.12583540058e-10
0.425,2.47095e-05,4.87583520226e-10
0.43,2.28722e-05,4.62583528815e-10
0.435,2.10349e-05,4.37583508983e-10
0.44,1.91975e-05,4.12583517573e-10
0.445,1.73602e-05,3.87583526162e-10
0.45,1.5607e-05,3.6258350633e-10
0.455,1.4141e-05,3.3758351492e-10
0.46,1.27282e-05,3.1258352351e-10
0.465,1.13154e-05,2.87583532099e-10
0.465,1.11109e-05,2.83964368464e-10
0.485,1.70944e-05,3.83964362527e-10
0.505,2.44439e-05,4.8396435659e-10
0.525,3.18468e-05,5.83964379075e-10
0.545,4.08984e-05,6.83964344717e-10
0.545,4.75295e-05,7.57238296956e-10
0.55,4.52673e-05,7.32238333967e-10
0.555,4.30042e-05,7.07238314135e-10
0.56,4.07415e-05,6.82238294303e-10
0.565,3.84788e-05,6.57238331314e-10
0.57,3.6216e-05,6.32238311482e-10
0.575,3.39533e-05,6.0723829165e-10
0.58,3.16905e-05,5.82238328661e-10
0.585,3.06554e-05,5.57238308829e-10
0.59,2.79914e-05,5.32238288997e-10
0.595,2.61537e-05,5.07238326009e-10
0.6,2.43166e-05,4.82238306176e-10
0.605,2.24793e-05,4.57238314766e-10
0.61,2.0642e-05,4.32238294934e-10
0.615,1.88047e-05,4.07238303524e-10
0.62,1.69673e-05,3.82238312113e-10
0.62,1.67013e-05,3.78619148478e-10
0.64,2.40485e-05,4.78619142541e-10
0.66,3.13997e-05,5.78619165026e-10
0.68,4.04149e-05,6.78619130667e-10
0.7,4.94649e-05,7.78619153152e-10
0.7,5.61996e-05,8.51893105391e-10
0.705,5.38341e-05,8.26893085559e-10
0.71,5.15713e-05,8.01893122571e-10
