0.0,0.0,-0.0,0.0
0.08,1.52118e-05,4.73273928492e-10,2.1958425046232972e-07
0.235,1.96847e-05,5.67928736928e-10,2.381727066026012e-07
0.39,2.5053e-05,6.62583545363e-10,2.577246616159197e-07
0.545,3.05614e-05,7.57238296956e-10,2.7529460119076716e-07
0.7,3.61363e-05,8.51893105391e-10,2.904529338461504e-07
0.855,4.26868e-05,9.46547856984e-10,3.0684917862179043e-07
1.01,4.92363e-05,1.04120272226e-09,3.2203350802711156e-07
1.165,5.5786e-05,1.13585747386e-09,3.355846158348858e-07
1.32,6.31186e-05,1.23051222545e-09,3.4939805840908387e-07
1.475,7.07083e-05,1.32516709073e-09,3.6311203021617375e-07
1.63,7.82984e-05,1.41982184232e-09,3.777836507303883e-07
1.785,8.58883e-05,1.51447659391e-09,3.889140180469215e-07
1.94,9.44148e-05,1.60913145919e-09,3.9972244412774253e-07
2.095,0.000103046,1.70378621078e-09,4.116389817610625e-07
2.25,0.000111679,1.79844096238e-09,4.2694153900716384e-07
2.405,0.000120306,1.89309571397e-09,4.3653086252063474e-07
2.56,0.000129474,1.98775046556e-09,4.441259894660216e-07
2.715,0.000139126,2.08240544453e-09,4.548875998843318e-07
2.87,0.000148761,2.17706019612e-09,4.690446855090641e-07
3.025,0.000158386,2.27171494771e-09,4.825789193998772e-07
3.28,0.0002206,2.83964368464e-09,5.370798082386015e-07
3.55,0.000277611,3.31291766997e-09,5.845844875669585e-07
3.82,0.000338421,3.78619142793e-09,6.264175918708885e-07
4.09,0.00040249,4.25946564064e-09,6.608433390807724e-07
4.36,0.00046944,4.73273939861e-09,6.888596885384177e-07
4.63,0.000539996,5.20601315657e-09,7.324441713310161e-07
5.08,0.000768857,6.62583533995e-09,8.387787284629697e-07
5.625,0.000933762,7.57238285587e-09,8.966524438225886e-07
6.17,0.00110931,8.51893128129e-09,9.507874529530695e-07
6.715,0.00129328,9.46547879721e-09,1.0055612892486142e-06
7.26,0.00148562,1.04120263131e-08,1.059379066208029e-06
8.385,0.00232808,1.41982181958e-08,1.2566079905334158e-06
10.08,0.00303329,1.70378625626e-08,1.3851487972821759e-06
11.775,0.00378898,1.98775051103e-08,1.5021435098928426e-06
13.47,0.00459442,2.27171494771e-08,1.6097660597608152e-06
15.165,0.00544637,2.55567920249e-08,1.711290128358788e-06
16.86,0.00634107,2.83964363916e-08,1.8100440770347385e-06
18.555,0.00727743,3.12360789394e-08,1.9039117405878702e-06
20.25,0.00825144,3.40757251251e-08,1.989259295773828e-06
21.945,0.00925879,3.69153676729e-08,2.0668258909115895e-06
23.64,0.010304,3.97550102207e-08,2.159732254946338e-06
25.335,0.0113819,4.25946564064e-08,2.227324596076156e-06
27.03,0.0124907,4.54342989542e-08,2.3130416697983357e-06
28.725,0.0136306,4.8273941502e-08,2.374108072808751e-06
30.42,0.0148023,5.11135840497e-08,2.4587095521218366e-06
34.955,0.0224045,6.81514502503e-08,2.842936141639792e-06
39.69,0.0304102,8.4242761659e-08,3.176192125483395e-06
44.425,0.0391256,1.00334073068e-07,3.4674155874607863e-06
49.16,0.0484882,1.16425391752e-07,3.7516786317190684e-06
53.895,0.0584456,1.32516710437e-07,4.008430019500549e-06
58.63,0.068958,1.4860801457e-07,4.2359557887448315e-06
70.925,0.107875,2.02561248443e-07,4.965387904795918e-06
83.22,0.151809,2.56514467765e-07,5.617357259703467e-06
95.515,0.200157,3.10467701638e-07,6.190626611352984e-06
107.81,0.252504,3.64420935512e-07,6.724717157255178e-06
120.105,0.308528,4.18374169385e-07,7.222781500845504e-06
132.4,0.36797,4.72327403259e-07,7.681490012665511e-06
144.695,0.430631,5.26280608028e-07,8.137038796788671e-06
156.99,0.496325,5.80233871005e-07,8.542826279965382e-06
169.285,0.564916,6.34187075775e-07,8.950110165192455e-06
181.58,0.636267,6.88140338752e-07,9.331490513645986e-06
193.875,0.710266,7.42093543522e-07,9.714988014025348e-06
