0.0,0.0,-0.0,0.0
0.08,2.8595e-05,4.73273928492e-10,2.1958331979074587e-07
0.235,3.70032e-05,5.67928736928e-10,2.381720637777291e-07
0.39,4.70944e-05,6.62583545363e-10,2.574307097313602e-07
0.545,5.74492e-05,7.57238296956e-10,2.7500938326961594e-07
0.7,6.79287e-05,8.51893105391e-10,2.904153031117461e-07
0.855,8.02423e-05,9.46547856984e-10,3.070248176975224e-07
1.01,9.25541e-05,1.04120272226e-09,3.2203529588358916e-07
1.165,0.000104866,1.13585747386e-09,3.35583150282134e-07
1.32,0.00011865,1.23051222545e-09,3.4939676283299555e-07
1.475,0.000132917,1.32516709073e-09,3.6311087471906445e-07
1.63,0.000147185,1.41982184232e-09,3.777844325022603e-07
1.785,0.000161452,1.51447659391e-09,3.8891471911096484e-07
1.94,0.00017748,1.60913145919e-09,3.9972086633119814e-07
2.095,0.000193706,1.70378621078e-09,4.1163851872806677e-07
2.25,0.000209933,1.79844096238e-09,4.269394985042882e-07
2.405,0.000226159,1.89309571397e-09,4.3650534886443846e-07
2.56,0.000243411,1.98775046556e-09,4.441893093661503e-07
2.715,0.000261597,2.08240544453e-09,4.5503745003260907e-07
2.87,0.000279782,2.17706019612e-09,4.687047323522465e-07
3.025,0.000297967,2.27171494771e-09,4.822309481700628e-07
3.28,0.000416146,2.83964368464e-09,5.361167267000807e-07
3.55,0.000525117,3.31291766997e-09,5.815540494614568e-07
3.82,0.000642013,3.78619142793e-09,6.189337200615085e-07
4.09,0.000765845,4.25946564064e-09,6.515192293207174e-07
4.36,0.000896001,4.73273939861e-09,6.867861915427092e-07
4.63,0.00103563,5.20601315657e-09,7.293037840944782e-07
5.08,0.00148638,6.62583533995e-09,8.163064558970289e-07
5.625,0.00181229,7.57238285587e-09,8.769852406728249e-07
6.17,0.00215635,8.51893128129e-09,9.34332179652896e-07
6.715,0.00251759,9.46547879721e-09,9.879276717054027e-07
7.26,0.00289481,1.04120263131e-08,1.0398649665727785e-06
8.385,0.00454827,1.41982181958e-08,1.2286845063210682e-06
10.08,0.00591511,1.70378625626e-08,1.3565785765600549e-06
11.775,0.00738588,1.98775051103e-08,1.4756921459171828e-06
13.47,0.00894104,2.27171494771e-08,1.5911839886632692e-06
15.165,0.0105763,2.55567920249e-08,1.6999016753751283e-06
16.86,0.0122889,2.83964363916e-08,1.8028866000120364e-06
18.555,0.0140713,3.12360789394e-08,1.8992921060070777e-06
20.25,0.0159197,3.40757251251e-08,1.9904761243892307e-06
21.945,0.0178271,3.69153676729e-08,2.0726435720637413e-06
23.64,0.0197927,3.97550102207e-08,2.1637691317671085e-06
25.335,0.0218275,4.25946564064e-08,2.2569844551753386e-06
27.03,0.0239011,4.54342989542e-08,2.321687203466807e-06
28.725,0.0260386,4.8273941502e-08,2.4173819355107293e-06
30.42,0.0282182,5.11135840497e-08,2.479516923554268e-06
34.955,0.0422763,6.81514502503e-08,2.916245133605581e-06
39.69,0.056889,8.4242761659e-08,3.2695305027145994e-06
44.425,0.0726323,1.00334073068e-07,3.602173243827328e-06
49.16,0.0893914,1.16425391752e-07,3.893937601211388e-06
53.895,0.107075,1.32516710437e-07,4.1778579069505106e-06
58.63,0.12561,1.4860801457e-07,4.438010474888157e-06
70.925,0.193298,2.02561248443e-07,5.2235010936283685e-06
83.22,0.268455,2.56514467765e-07,5.915438731074548e-06
95.515,0.350068,3.10467701638e-07,6.548729501836259e-06
107.81,0.437454,3.64420935512e-07,7.138116148558676e-06
120.105,0.530061,4.18374169385e-07,7.677151209135995e-06
132.4,0.62746,4.72327403259e-07,8.16646147265783e-06
144.695,0.729408,5.26280608028e-07,8.65487016282545e-06
156.99,0.835567,5.80233871005e-07,9.129140245776943e-06
169.285,0.945701,6.34187075775e-07,9.562355179408316e-06
181.58,1.05963,6.88140338752e-07,9.974086553526993e-06
193.875,1.17716,7.42093543522e-07,1.0378758232365752e-05
