0.0,0.0,-0
0.02,2.23791e-06,1.00000001169e-10
0.04,5.99191e-06,2.00000002337e-10
0.06,1.13222e-05,3.00000010611e-10
0.08,1.71869e-05,4.00000004674e-10
0.08,2.22168e-05,4.73273928492e-10
0.085,2.04848e-05,4.48273937081e-10
0.09,1.87553e-05,4.23273945671e-10
0.095,1.7026e-05,3.98273954261e-10
0.1,1.52967e-05,3.73273934429e-10
0.105,1.41681e-05,3.48273943018e-10
0.11,1.24576e-05,3.23273951608e-10
0.115,1.11277e-05,2.98273931776e-10
0.12,9.79806e-06,2.73273940365e-10
0.125,8.46836e-06,2.48273948955e-10
0.13,7.13864e-06,2.23273943334e-10
0.135,5.8089e-06,1.98273937713e-10
0.14,5.32792e-06,1.73273946302e-10
0.145,3.90878e-06,1.48273940681e-10
0.15,2.97804e-06,1.2327393506e-10
0.155,2.04741e-06,9.82739436495e-11
0.155,1.91268e-06,9.46547871195e-11
0.175,5.63436e-06,1.94654788288e-10
0.195,1.0918e-05,2.94654796562e-10
0.215,1.67781e-05,3.94654790625e-10
0.235,2.36606e-05,4.94654784688e-10
0.235,2.857e-05,5.67928736928e-10
0.24,2.68405e-05,5.42928717095e-10
0.245,2.5111e-05,5.17928754107e-10
0.25,2.33817e-05,4.92928734275e-10
0.255,2.16525e-05,4.67928742864e-10
0.26,1.99232e-05,4.42928723032e-10
0.265,1.81939e-05,4.17928731622e-10
0.27,1.64646e-05,3.92928740212e-10
0.275,1.47352e-05,3.67928720379e-10
0.28,1.36279e-05,3.42928728969e-10
0.285,1.19039e-05,3.17928737559e-10
0.29,1.0574e-05,2.92928717727e-10
0.295,9.24437e-06,2.67928726316e-10
0.3,7.91465e-06,2.42928734906e-10
0.305,6.58492e-06,2.17928729285e-10
0.31,5.3583e-06,1.92928723663e-10
0.31,5.16424e-06,1.89309574239e-10
0.33,1.03798e-05,2.89309582513e-10
0.35,1.62146e-05,3.89309576576e-10
0.37,2.31333e-05,4.89309570639e-10
0.39,3.02492e-05,5.89309593124e-10
0.39,3.63412e-05,6.62583545363e-10
0.395,3.4214e-05,6.37583525531e-10
0.4,3.20836e-05,6.12583505699e-10
0.405,2.9954e-05,5.8758354271e-10
0.41,2.81697e-05,5.62583522878e-10
0.415,2.6208e-05,5.37583503046e-10
0.42,2.44785e-05,5.12583540058e-10
0.425,2.27493e-05,4.87583520226e-10
0.43,2.102e-05,4.62583528815e-10
0.435,1.92907e-05,4.37583508983e-10
0.44,1.75614e-05,4.12583517573e-10
0.445,1.5832e-05,3.87583526162e-10
0.45,1.41027e-05,3.6258350633e-10
0.455,1.3095e-05,3.3758351492e-10
0.46,1.13078e-05,3.1258352351e-10
0.465,9.97791e-06,2.87583532099e-10
0.465,9.78547e-06,2.83964368464e-10
0.485,1.55819e-05,3.83964362527e-10
0.505,2.25e-05,4.8396435659e-10
0.525,2.96462e-05,5.83964379075e-10
0.545,3.80864e-05,6.83964344717e-10
0.545,4.4078e-05,7.57238296956e-10
0.55,4.19478e-05,7.32238333967e-10
0.555,3.98177e-05,7.07238314135e-10
0.56,3.7688e-05,6.82238294303e-10
0.565,3.55584e-05,6.57238331314e-10
0.57,3.34286e-05,6.32238311482e-10
0.575,3.12989e-05,6.0723829165e-10
0.58,2.91692e-05,5.82238328661e-10
0.585,2.73207e-05,5.57238308829e-10
0.59,2.54022e-05,5.32238288997e-10
0.595,2.36727e-05,5.07238326009e-10
0.6,2.19435e-05,4.82238306176e-10
0.605,2.02142e-05,4.57238314766e-10
0.61,1.84849e-05,4.32238294934e-10
0.615,1.67555e-05,4.07238303524e-10
0.62,1.50262e-05,3.82238312113e-10
0.62,1.47758e-05,3.78619148478e-10
0.64,2.16912e-05,4.78619142541e-10
0.66,2.88612e-05,5.78619165026e-10
0.68,3.73634e-05,6.78619130667e-10
0.7,4.57991e-05,7.78619153152e-10
0.7,5.20694e-05,8.51893105391e-10
0.705,4.95447e-05,8.26893085559e-10
0.71,4.73447e-05,8.01893122571e-10
0.715,4.52149e-05,7.76893102739e-10
0.72,4.30852e-05,7.51893082906e-10
0.725,4.09555e-05,7.26893119918e-10
0.73,3.88259e-05,7.01893100086e-10
0.735,3.66962e-05,6.76893080254e-10
0.74,3.45664e-05,6.51893117265e-10
0.745,3.24367e-05,6.26893097433e-10
0.75,3.0307e-05,6.01893077601e-10
0.755,2.81772e-05,5.76893114612e-10
0.76,2.62953e-05,5.5189309478e-10
0.765,2.43992e-05,5.26893074948e-10
0.77,2.26698e-05,5.01893111959e-10
0.775,2.09405e-05,4.76893092127e-10
0.775,2.06902e-05,4.73273928492e-10
0.795,2.78691e-05,5.73273950977e-10
0.815,3.63713e-05,6.73273916618e-10
0.835,4.49076e-05,7.73273939103e-10
0.855,5.41396e-05,8.73273961588e-10
0.855,6.12028e-05,9.46547856984e-10
0.86,5.86707e-05,9.21547893995e-10
0.865,5.61377e-05,8.96547874163e-10
0.87,5.36055e-05,8.71547911174e-10
0.875,5.10732e-05,8.46547891342e-10
0.88,4.85408e-05,8.2154787151e-10
0.885,4.62888e-05,7.96547908521e-10
0.89,4.41591e-05,7.71547888689e-10
0.895,4.20294e-05,7.46547868857e-10
0.9,3.98997e-05,7.21547905869e-10
0.905,3.777e-05,6.96547886037e-10
0.91,3.56403e-05,6.71547866204e-10
0.915,3.35106e-05,6.46547903216e-10
0.92,3.13808e-05,6.21547883384e-10
0.925,2.92511e-05,5.96547863552e-10
0.93,2.71213e-05,5.71547900563e-10
0.93,2.6813e-05,5.67928736928e-10
0.95,3.53295e-05,6.67928702569e-10
0.97,4.38508e-05,7.67928725054e-10
0.99,5.32274e-05,8.67928747539e-10
1.01,6.32459e-05,9.6792871318e-10
1.01,7.01527e-05,1.04120272226e-09
1.015,6.76196e-05,1.01620264559e-09
1.02,6.50868e-05,9.91202682599e-10
1.025,6.25545e-05,9.6620271961e-10
1.03,6.00223e-05,9.41202699778e-10
1.035,5.749e-05,9.16202679946e-10
1.04,5.49577e-05,8.91202660114e-10
1.045,5.24254e-05,8.66202697125e-10
1.05,4.98931e-05,8.41202677293e-10
1.055,4.73607e-05,8.16202657461e-10
1.06,4.50483e-05,7.91202694472e-10
1.065,4.29187e-05,7.6620267464e-10
1.07,4.07889e-05,7.41202654808e-10
1.075,3.86592e-05,7.16202691819e-10
1.08,3.65295e-05,6.91202671987e-10
1.085,3.43997e-05,6.66202652155e-10
1.085,3.40914e-05,6.62583545363e-10
1.105,4.26078e-05,7.62583511005e-10
1.125,5.20474e-05,8.6258353349e-10
1.145,6.21889e-05,9.62583499131e-10
1.165,7.2135e-05,1.06258346477e-09
1.165,7.9291e-05,1.13585747386e-09
1.17,7.63578e-05,1.11085751087e-09
1.175,7.38343e-05,1.08585743419e-09
1.18,7.12783e-05,1.0608574712e-09
1.185,6.87458e-05,1.03585750821e-09
1.19,6.62137e-05,1.01085743154e-09
1.195,6.36814e-05,9.8585746855e-10
1.2,6.11492e-05,9.60857505561e-10
1.205,5.86169e-05,9.35857485729e-10
1.21,5.60846e-05,9.10857465897e-10
1.215,5.35523e-05,8.85857446065e-10
1.22,5.10199e-05,8.60857483076e-10
1.225,4.84876e-05,8.35857463244e-10
1.23,4.59552e-05,8.10857443412e-10
1.235,4.36239e-05,7.85857480423e-10
1.24,4.14943e-05,7.60857460591e-10
1.24,4.11859e-05,7.57238296956e-10
1.26,5.06385e-05,8.57238319441e-10
1.28,6.07835e-05,9.57238285082e-10
1.3,7.09113e-05,1.05723825072e-09
1.32,8.16543e-05,1.15723833005e-09
1.32,8.96379e-05,1.23051222545e-09
1.325,8.67034e-05,1.20551226246e-09
1.33,8.3768e-05,1.18051229947e-09
1.335,8.08334e-05,1.15551222279e-09
1.34,7.78988e-05,1.13051225981e-09
1.345,7.49642e-05,1.10551229682e-09
1.35,7.23717e-05,1.08051222014e-09
1.355,6.98178e-05,1.05551225715e-09
1.36,6.72853e-05,1.03051229416e-09
1.365,6.47531e-05,1.00551221749e-09
1.37,6.22209e-05,9.805122545e-10
1.375,5.96886e-05,9.55512291512e-10
1.38,5.71563e-05,9.3051227168e-10
1.385,5.4624e-05,9.05512251848e-10
1.39,5.20916e-05,8.80512232015e-10
1.395,4.95593e-05,8.55512269027e-10
1.395,4.91927e-05,8.51893105391e-10
1.415,5.93188e-05,9.51893071033e-10
1.435,6.94511e-05,1.05189315036e-09
1.455,8.04072e-05,1.151893116e-09
1.475,9.19482e-05,1.25189308164e-09
1.475,9.97599e-05,1.32516709073e-09
1.48,9.68257e-05,1.30016701405e-09
1.485,9.38904e-05,1.27516705106e-09
1.49,9.09559e-05,1.25016708807e-09
1.495,8.80213e-05,1.2251670114e-09
1.5,8.50868e-05,1.20016704841e-09
1.505,8.21522e-05,1.17516708542e-09
1.51,7.92176e-05,1.15016700875e-09
1.515,7.62829e-05,1.12516704576e-09
1.52,7.33483e-05,1.10016708277e-09
1.525,7.06628e-05,1.07516700609e-09
1.53,6.81235e-05,1.0501670431e-09
1.535,6.55911e-05,1.02516708012e-09
1.54,6.30588e-05,1.00016700344e-09
1.545,6.05265e-05,9.75167040451e-10
1.55,5.79942e-05,9.50167020619e-10
1.55,5.76276e-05,9.46547856984e-10
1.57,6.77536e-05,1.04654793631e-09
1.59,7.87873e-05,1.14654790195e-09
1.61,9.0533e-05,1.24654786759e-09
1.63,0.000102017,1.34654783324e-09
1.63,0.000109627,1.41982184232e-09
1.635,0.000106692,1.39482187933e-09
1.64,0.000103757,1.36982180265e-09
1.645,0.000100823,1.34482183967e-09
1.65,9.78881e-05,1.31982187668e-09
1.655,9.49535e-05,1.2948218e-09
1.66,9.2019e-05,1.26982183701e-09
1.665,8.90844e-05,1.24482187402e-09
1.67,8.61498e-05,1.21982179735e-09
1.675,8.32152e-05,1.19482183436e-09
1.68,8.02805e-05,1.16982187137e-09
1.685,7.73459e-05,1.1448217947e-09
1.69,7.44112e-05,1.11982183171e-09
1.695,7.14766e-05,1.09482186872e-09
1.7,6.8737e-05,1.06982179204e-09
1.705,6.62047e-05,1.04482182905e-09
1.705,6.5838e-05,1.04120272226e-09
1.725,7.69105e-05,1.1412026879e-09
1.745,8.86597e-05,1.24120265355e-09
1.765,0.000100398,1.34120261919e-09
1.785,0.000111813,1.44120269852e-09
1.785,0.00012092,1.51447659391e-09
1.79,0.000117592,1.48947663092e-09
1.795,0.000114253,1.46447666793e-09
1.8,0.000110916,1.43947659126e-09
1.805,0.000107852,1.41447662827e-09
1.81,0.000104911,1.38947666528e-09
1.815,0.000101976,1.36447658861e-09
1.82,9.90416e-05,1.33947662562e-09
1.825,9.61071e-05,1.31447666263e-09
1.83,9.31725e-05,1.28947658595e-09
1.835,9.02379e-05,1.26447662296e-09
1.84,8.73033e-05,1.23947665998e-09
1.845,8.43687e-05,1.2144765833e-09
1.85,8.1434e-05,1.18947662031e-09
1.855,7.84994e-05,1.16447665732e-09
1.86,7.55647e-05,1.13947658065e-09
1.86,7.51399e-05,1.13585747386e-09
1.88,8.68745e-05,1.2358574395e-09
1.9,9.86168e-05,1.33585740514e-09
1.92,0.000110432,1.43585748447e-09
1.94,0.000123534,1.53585745011e-09
1.94,0.000132421,1.60913145919e-09
1.945,0.000129084,1.58413138251e-09
1.95,0.000125745,1.55913141953e-09
1.955,0.000122408,1.53413145654e-09
1.96,0.00011907,1.50913137986e-09
1.965,0.000115732,1.48413141687e-09
1.97,0.000112395,1.45913145388e-09
1.975,0.000109057,1.43413137721e-09
1.98,0.000105895,1.40913141422e-09
1.985,0.000102961,1.38413145123e-09
