0.0,0.0,-0
0.02,2.1348e-06,1.00000001169e-10
0.04,5.7193e-06,2.00000002337e-10
0.06,1.07962e-05,3.00000010611e-10
0.08,1.64155e-05,4.00000004674e-10
0.08,2.12534e-05,4.73273928492e-10
0.085,1.96029e-05,4.48273937081e-10
0.09,1.7952e-05,4.23273945671e-10
0.095,1.63014e-05,3.98273954261e-10
0.1,1.46507e-05,3.73273934429e-10
0.105,1.36745e-05,3.48273943018e-10
0.11,1.19777e-05,3.23273951608e-10
0.115,1.07084e-05,2.98273931776e-10
0.12,9.43925e-06,2.73273940365e-10
0.125,8.17004e-06,2.48273948955e-10
0.13,6.90082e-06,2.23273943334e-10
0.135,5.63159e-06,1.98273937713e-10
0.14,5.24893e-06,1.73273946302e-10
0.145,3.85037e-06,1.48273940681e-10
0.15,2.96196e-06,1.2327393506e-10
0.155,2.07368e-06,9.82739436495e-11
0.155,1.94508e-06,9.46547871195e-11
0.175,5.49742e-06,1.94654788288e-10
0.195,1.05249e-05,2.94654796562e-10
0.215,1.60629e-05,3.94654790625e-10
0.235,2.26654e-05,4.94654784688e-10
0.235,2.75028e-05,5.67928736928e-10
0.24,2.58525e-05,5.42928717095e-10
0.245,2.42017e-05,5.17928754107e-10
0.25,2.25512e-05,4.92928734275e-10
0.255,2.09006e-05,4.67928742864e-10
0.26,1.925e-05,4.42928723032e-10
0.265,1.75994e-05,4.17928731622e-10
0.27,1.59488e-05,3.92928740212e-10
0.275,1.42981e-05,3.67928720379e-10
0.28,1.3544e-05,3.42928728969e-10
0.285,1.17064e-05,3.17928737559e-10
0.29,1.0437e-05,2.92928717727e-10
0.295,9.16786e-06,2.67928726316e-10
0.3,7.89865e-06,2.42928734906e-10
0.305,6.62943e-06,2.17928729285e-10
0.31,5.54066e-06,1.92928723663e-10
0.31,5.30821e-06,1.89309574239e-10
0.33,1.02534e-05,2.89309582513e-10
0.35,1.57102e-05,3.89309576576e-10
0.37,2.23127e-05,4.89309570639e-10
0.39,2.90447e-05,5.89309593124e-10
0.39,3.50031e-05,6.62583545363e-10
0.395,3.29703e-05,6.37583525531e-10
0.4,3.09371e-05,6.12583505699e-10
0.405,2.89043e-05,5.8758354271e-10
0.41,2.77251e-05,5.62583522878e-10
0.415,2.54998e-05,5.37583503046e-10
0.42,2.38489e-05,5.12583540058e-10
0.425,2.21984e-05,4.87583520226e-10
0.43,2.05478e-05,4.62583528815e-10
0.435,1.88972e-05,4.37583508983e-10
0.44,1.72466e-05,4.12583517573e-10
0.445,1.5596e-05,3.87583526162e-10
0.45,1.4021e-05,3.6258350633e-10
0.455,1.27039e-05,3.3758351492e-10
0.46,1.14347e-05,3.1258352351e-10
0.465,1.01655e-05,2.87583532099e-10
0.465,9.98175e-06,2.83964368464e-10
0.485,1.53572e-05,3.83964362527e-10
0.505,2.19598e-05,4.8396435659e-10
0.525,2.86104e-05,5.83964379075e-10
0.545,3.67421e-05,6.83964344717e-10
0.545,4.26994e-05,7.57238296956e-10
0.55,4.06671e-05,7.32238333967e-10
0.555,3.86339e-05,7.07238314135e-10
0.56,3.66012e-05,6.82238294303e-10
0.565,3.45684e-05,6.57238331314e-10
0.57,3.25356e-05,6.32238311482e-10
0.575,3.05028e-05,6.0723829165e-10
0.58,2.847e-05,5.82238328661e-10
0.585,2.75401e-05,5.57238308829e-10
0.59,2.51468e-05,5.32238288997e-10
0.595,2.34959e-05,5.07238326009e-10
0.6,2.18455e-05,4.82238306176e-10
0.605,2.01949e-05,4.57238314766e-10
0.61,1.85443e-05,4.32238294934e-10
0.615,1.68937e-05,4.07238303524e-10
0.62,1.5243e-05,3.82238312113e-10
0.62,1.50041e-05,3.78619148478e-10
0.64,2.16046e-05,4.78619142541e-10
0.66,2.82087e-05,5.78619165026e-10
0.68,3.63078e-05,6.78619130667e-10
0.7,4.44381e-05,7.78619153152e-10
0.7,5.04884e-05,8.51893105391e-10
0.705,4.83632e-05,8.26893085559e-10
0.71,4.63304e-05,8.01893122571e-10
0.715,4.42977e-05,7.76893102739e-10
0.72,4.2265e-05,7.51893082906e-10
0.725,4.02323e-05,7.26893119918e-10
0.73,3.81995e-05,7.01893100086e-10
0.735,3.61668e-05,6.76893080254e-10
0.74,3.4134e-05,6.51893117265e-10
0.745,3.21012e-05,6.26893097433e-10
0.75,3.00684e-05,6.01893077601e-10
0.755,2.82163e-05,5.76893114612e-10
0.76,2.64442e-05,5.5189309478e-10
0.765,2.47935e-05,5.26893074948e-10
0.77,2.31429e-05,5.01893111959e-10
0.775,2.14924e-05,4.76893092127e-10
0.775,2.12534e-05,4.73273928492e-10
0.795,2.78537e-05,5.73273950977e-10
0.815,3.58732e-05,6.73273916618e-10
0.835,4.40036e-05,7.73273939103e-10
0.855,5.25562e-05,8.73273961588e-10
0.855,5.96405e-05,9.46547856984e-10
0.86,5.72236e-05,9.21547893995e-10
0.865,5.4806e-05,8.96547874163e-10
0.87,5.2389e-05,8.71547911174e-10
0.875,4.99719e-05,8.46547891342e-10
0.88,4.79287e-05,8.2154787151e-10
0.885,4.58958e-05,7.96547908521e-10
0.89,4.38631e-05,7.71547888689e-10
0.895,4.18304e-05,7.46547868857e-10
0.9,3.97977e-05,7.21547905869e-10
0.905,3.7765e-05,6.96547886037e-10
0.91,3.57322e-05,6.71547866204e-10
0.915,3.36994e-05,6.46547903216e-10
0.92,3.16666e-05,6.21547883384e-10
0.925,2.96338e-05,5.96547863552e-10
0.93,2.80311e-05,5.71547900563e-10
0.93,2.75025e-05,5.67928736928e-10
0.95,3.54385e-05,6.67928702569e-10
0.97,4.3569e-05,7.67928725054e-10
0.99,5.20396e-05,8.67928747539e-10
1.01,6.17081e-05,9.6792871318e-10
